Locality,RestaurantName,Address,Category,CostForTwo,Cuisines,Ratings,votes,Latitude,Longitude
Malviya Nagar,Cheelgadi Sweets,"A-687 B, Siddharth Nagar, Jawahar Circle, Near Airport Terminal 2, Malviya Nagar, Jaipur",Sweet Shop,100,Mithai,3.8,227,26.840358000000002,75.79352340000001
Malviya Nagar,Down Town,"Vachi Inn, D-359, Near, Gaurav Tower Marg, Malviya Nagar, Jaipur",Café,600,"Cafe, Chinese, North Indian",3.5,76,26.851792699999997,75.8104354
Malviya Nagar,The Beer Affair,"Shop 23, Kalyan Colony, Opposite Gaurav Towers, Malviya Nagar, Jaipur","Bar, Casual Dining",1200,"North Indian, Chinese, Mughlai",3.5,158,26.854687300000002,75.80743570000001
Malviya Nagar,Pizza King,"Plot 69-74, 76, SK Tower, Near NWR Head Quarter, Mother Teresa Nagar, Village Sawai, Getore, Malviya Nagar, Jaipur",,500,Pizza,3.2,208,26.839482899999997,75.8141393
Malviya Nagar,Mughal Darbar,"Shop 13, 14 & 15, Rabindra Nagar, Near Mahima Studio Panche, Malviya Nagar, Jaipur",,400,"North Indian, Mughlai",3.1,233,26.911437899999996,75.8240301
Malviya Nagar,Kalyan Heritage Rooftop Restaurant,"34/37, Swaroop Vihar Extension, Near SKIT College, Malviya Nagar, Jaipur",Casual Dining,600,"North Indian, Chinese",4.0,197,26.818976,75.85897
Malviya Nagar,Chawla Pack & Carry,"HS-75, Calgary Road, Malviya Nagar, Jaipur",Quick Bites,450,North Indian,3.8,221,26.856097899999998,75.81896549999998
Malviya Nagar,New Chawla,"A-1, JDA Shopping Centre, Model Town, Malviya Nagar, Jaipur",Quick Bites,600,North Indian,3.4,224,26.846768400000002,75.8256743
Malviya Nagar,The Tea Cafe,"49, Basement Axis Bank, Haldiya Heights, Girdhar Marg, Malviya Nagar, Jaipur",Casual Dining,600,"Tea, Fast Food, Chinese, Momos, Italian, Burger",3.6,192,26.8476536,75.8048694
Malviya Nagar,Uncle Mess Restaurant,"3/234, Near Community Hall, Malviya Nagar, Jaipur",Mess,300,"North Indian, Fast Food",3.1,204,26.847640999999996,75.8178406
Malviya Nagar,Vandey's Sip & Bite,"GF-31, Gold Souk Building, Malviya Nagar, Jaipur",Quick Bites,400,"Fast Food, North Indian, Chinese",3.7,193,26.8408477,75.80832509999998
Malviya Nagar,Vegetarian By Choice !,"Food Court, 3rd Floor, World Trade Park, JLN Marg, Malviya Nagar, Jaipur",Food Court,700,"North Indian, South Indian, Street Food, Chinese",3.7,130,26.853021000000002,75.8046688
Malviya Nagar,Shree Tadka Veg Restaurant,"37, Girdhar Marg, Sundar Nagar, Malviya Nagar, Jaipur",Quick Bites,300,North Indian,3.6,204,26.8475642,75.80512790000002
Malviya Nagar,The Crust,"D-28, Ground Floor, Kalyan Colony, Malviya Nagar, Jaipur","Bakery, Quick Bites",300,"Bakery, Fast Food",3.8,145,26.854471000000004,75.80858420000001
Malviya Nagar,Chai Sutta Bar,"A9, Indra Complex, Opposite Gaurav Tower, Malviya Nagar, Jaipur",Quick Bites,150,"Tea, Sandwich, Fast Food, Beverages",3.5,98,26.855449800000002,75.8079139
Malviya Nagar,Prem Punjabi Rasoi,"D-6, JDA Shopping Centre, Behind World Trade Park, Malviya Nagar, Jaipur",Dhaba,250,North Indian,4.0,197,26.8531857,75.8067366
Malviya Nagar,Dhola Maru - Hotel Clarks Amer,"Hotel Clarks Amer, Jawaharlal Nehru Marg, Near Malviya Nagar, Jaipur",Fine Dining,3000,"Mughlai, Rajasthani, North Indian, Kebab",4.0,143,26.846594699999997,75.80072109999998
Malviya Nagar,Chickenlicious,"AC-210, Gyan Vihar College Marg, Jagatpura, Malviya Nagar, Jaipur",Casual Dining,600,"Chinese, Fast Food, South Indian, North Indian",3.9,164,26.8069981,75.85846599999998
Malviya Nagar,Cheelgadi Veg Restaurant,"A-687-B, Siddharth Nagar, Jawahar Circle, Near Airport Terminal 2, Malviya Nagar, Jaipur",Casual Dining,900,"North Indian, South Indian, Chinese, Italian",3.5,173,26.8217058,75.81104900000003
Malviya Nagar,Big Slick,"F28, Industrial Area, Malviya Nagar, Jaipur",,600,"Burger, Fast Food",3.4,153,26.910093100000005,75.79726409999998
Malviya Nagar,Habitz,"10/822, Gaurav Tower Road, Opposite Indian Overseas Bank, Malviya Nagar, Jaipur",Dessert Parlor,250,"Ice Cream, Beverages",3.5,145,26.850692600000002,75.81043679999998
Malviya Nagar,Nand Lal Ji Chhole Wale,"MS 1 & 2, Mobile Zone Shop, Gaurav Tower, Malviya Nagar, Jaipur",,300,"Street Food, Beverages",3.3,96,26.8556354,75.80777739999998
Malviya Nagar,Manvaar Veg Restaurant,"27, Sunder Nagar, Opposite Axis Bank, Girdhar Marg, Malviya Nagar, Jaipur",Quick Bites,350,"North Indian, Chinese",3.8,182,26.846657399999998,75.80951979999998
Malviya Nagar,Kathi Junction,"10, Food Street, 3rd Floor, World Trade Park, Malviya Nagar, Jaipur",Food Court,600,"North Indian, Mughlai",3.9,151,26.8528808,75.80483659999999
Malviya Nagar,Royal Restaurant And Saras Parlor,"Shop 23, Lajpatnagar, Behind BOB ATM, Jagatpura, Jaipur",Quick Bites,500,"North Indian, South Indian, Chinese, Fast Food, Beverages",3.6,167,26.8289689,75.84422649999998
Malviya Nagar,The Kathi Roll Express,"Sector 2, Satkar Shopping Centre, Near Hanuman Mandir, Malviya Nagar, Jaipur",,250,"Rolls, Burger",3.8,140,26.851164899999997,75.8192315
Malviya Nagar,Punjabi Tadka,"11/168, Sector 11, Malviya Nagar, Jaipur",Quick Bites,400,North Indian,3.8,148,26.846284700000002,75.81334220000001
Malviya Nagar,Jai Bhawani Meat Shop,"A-24, Indra Palace, Near Bank Of Maharasthra, Gaurav Tower, Malviya Nagar, Jaipur",Meat Shop,500,"Raw Meats, North Indian, Chinese",4.0,157,26.855077899999998,75.80799619999998
Malviya Nagar,Valai Ilai,"12/52, Girdhar Marg, Opposite Ghiya Hospital, Malviya Nagar, Jaipur",Quick Bites,300,"North Indian, South Indian, Fast Food, Chinese, Beverages",4.0,115,26.8464387,75.81045390000001
Malviya Nagar,The Peppers,"Shop-2, B-41, Hari Marg, Sector 4, Malviya Nagar, Jaipur",Quick Bites,300,"Fast Food, Chinese, North Indian",4.0,117,26.854746399999996,75.8135566
Malviya Nagar,Sahu Chai Wala,"12/37, Near Ghiya Hospital, Girdhar Marg, Malviya Nagar, Jaipur","Beverage Shop, Quick Bites",300,"Beverages, Tea, Fast Food",3.9,102,26.846702,75.8102677
Malviya Nagar,Frozen Bottle,"World Trade Park, JLN Marg, Malviya Nagar, Jaipur","Beverage Shop, Dessert Parlor",450,"Beverages, Desserts, Ice Cream",3.7,55,26.853372200000003,75.80503990000001
Malviya Nagar,Town Coffee,"E 95, Lal Bahadur Nagar, JLN Marg, Malviya Nagar, Jaipur","Café, Casual Dining",800,"Italian, Cafe, Continental, Sandwich, Salad",4.1,88,26.850091499999998,75.8023918
Malviya Nagar,Rolls Station,"G/2-A, Plot 11/1, SVL Vaibhav Enclave, Girdhar Marg, Malviya Nagar, Jaipur",,350,"Rolls, Fast Food",3.9,146,26.843367200000003,75.81460890000001
Malviya Nagar,Havmor Hotch Potch,"2, South Block, World Trade Park, Malviya Nagar, Jaipur",Food Court,300,"Ice Cream, Desserts",4.0,102,26.8534797,75.80503019999998
Malviya Nagar,Biryani Blues,"Counter 2 & 3, Third Floor, Level, World Trade Park Mall, Malviya Nagar, Jaipur",Food Court,700,"Biryani, Hyderabadi, Fast Food, Desserts, Beverages",3.7,114,26.853383100000002,75.80498349999998
Malviya Nagar,Baskin Robbins,"3rd Floor, World Trade Park, JLN Marg, Malviya Nagar, Jaipur",Food Court,300,"Ice Cream, Desserts, Beverages",3.4,118,26.8541609,75.8052584
Malviya Nagar,Thali Palace,"39, Basement, Axis Bank, Haldiya Heights, Girdhar Marg, Malviya Nagar, Jaipur",,300,"North Indian, Fast Food",3.6,94,26.8519473,75.7670627
Malviya Nagar,Cafe Coffee Day,"Shop 1-2, Plot 36-37, Moji Colony, Calgiri Road, Malviya Nagar, Jaipur",Café,700,"Cafe, Beverages, Sandwich, Fast Food, Desserts",3.7,72,26.859459,75.80825999999998
Malviya Nagar,Down Town Cafe Lounge,"B16, Mahalaxmi Nagar, J L N Marg, Beside World Trade Park, Malviya Nagar, Jaipur",Café,600,"Cafe, Italian, Fast Food, Continental",4.1,40,26.851851300000003,75.80503780000001
Malviya Nagar,W.O.B - World Of Burgers,"Shop B2-A, Plot 11/1, Vaibhav Enclave, Giridhar Marg, Malviya Nagar, Jaipur",Quick Bites,400,"Burger, Fast Food, Beverages",4.2,89,26.847047999999997,75.80720699999998
Malviya Nagar,The Browns Bite Cafe Bakers,"G 5, Plot 11/01, Ground Floor, SVL Vaibhav Enclave, Malviya Nagar, Jaipur",Quick Bites,500,"Fast Food, Chinese, Pizza, Beverages",3.8,62,26.843208299999997,75.8146548
Malviya Nagar,Momos King,"Plot 69-74, 76, SK Tower, Near NWR Head Quarter, Mother Teresa Nagar, Village Sawai, Getore, Malviya Nagar, Jaipur",,300,Momos,3.7,118,26.8983833,75.75550940000001
Malviya Nagar,Crazy Coffee,"Lower Ground, GT Square Mall, Malviya Nagar, Jaipur",Café,500,"Cafe, Continental, Beverages",3.9,96,26.8547765,75.80737309999998
Malviya Nagar,Thaggu Ke Samose,"Shop 1, Shopping Center, Near Railway Line, GT Marg, Sector 10, Malviya Nagar, Jaipur",Quick Bites,100,Street Food,3.3,148,26.8501277,75.8121757
Malviya Nagar,Vintage Rolls,"Ground Floor, GT Central Mall, Malviya Nagar, Jaipur",Food Truck,250,"Rolls, Chinese",3.8,104,26.855946399999997,75.8061878
Malviya Nagar,Fit Meal Kitchen,"Plot B9, 1st Floor, Mahalaxmi Nagar, Behind World Trade Park, Malviya Nagar, Jaipur",Casual Dining,400,"Healthy Food, Salad, Juices, Continental",3.7,111,26.852431899999996,75.8052611
Malviya Nagar,Paparazi,"Ground Floor, Crystal Court Mall, Malviya Nagar, Jaipur",Kiosk,200,"Chinese, South Indian, Fast Food",3.6,99,26.856154200000002,75.8070244
Malviya Nagar,Relic Cafe & Espresso Bar,"6, Arihant Plaza, Calgiri Road, Malviya Nagar, Jaipur",Café,500,"Cafe, Italian, Chinese, Fast Food",3.7,90,26.859559499999996,75.8090928
Malviya Nagar,Roll Express,"Shop 3 & 4, Girdhar Marg, Malviya Nagar, Jaipur",,250,Rolls,3.4,135,26.847007,75.807419
Malviya Nagar,Amazing Arena Sports & Lounge,"30, Sundar Nagar, Girdhar Marg, Malviya Nagar, Jaipur",Café,500,"Cafe, Fast Food",3.9,79,26.847787899999997,75.80559079999998
Malviya Nagar,French Bakers,"3/20, Pradhan Marg, Sector 3, Malviya Nagar, Jaipur","Bakery, Café",500,"Bakery, Cafe, Desserts",4.3,48,26.84579,75.81854299999998
Malviya Nagar,GT's Jaipuri Chatkara,"Ground Floor, Gaurav Towers, Malviya Nagar, Jaipur",Quick Bites,250,"Fast Food, Street Food, South Indian",4.3,65,26.855427799999998,75.80681
Malviya Nagar,Manpasand Restaurant,"K 11, Kardhani Shopping Center, Hari Marg, Malviya Nagar, Jaipur",Quick Bites,350,North Indian,3.9,103,26.8546343,75.81276319999998
Malviya Nagar,Cake Studio,"Shop No 15, Sector 6, Behind Deep Hotel, near Goyal Fancy Store, Malviya Nagar, Jaipur",Bakery,200,"Bakery, Desserts",3.7,81,26.8443653,75.8085663
Malviya Nagar,Apsara Ice Creams,"House 3 & 4, Lal Bahadur Nagar, S L Marg, Malviya Nagar, Jaipur",Dessert Parlor,200,"Ice Cream, Desserts",3.9,56,26.849364,75.8017756
Malviya Nagar,Creamist,"MZ Floor, World Trade Park, Malviya Nagar, Jaipur",Dessert Parlor,300,Ice Cream,3.4,60,26.853021000000002,75.8046688
Malviya Nagar,The Coffee Hub,"Shop 7-8, Brijpuri, 7 Chauraha, Airport Road, Malviya Nagar, Jaipur","Beverage Shop, Quick Bites",500,"Beverages, Fast Food",3.9,71,26.825625399999996,75.84605440000001
Malviya Nagar,Fries & Fun,"Hotel GT View, D 174, Anuraag Path, Opposite Gaurav Tower, Malviya Nagar, Jaipur",Quick Bites,350,"Fast Food, Beverages",3.6,21,26.8538874,75.80660019999998
Malviya Nagar,Doughmato,"B-4A, Lower Ground Floor, Vaibhav Complex, Girdhar Marg, Malviya Nagar, Jaipur",Quick Bites,500,"Pizza, Fast Food",3.9,100,26.842988300000002,75.81453559999999
Malviya Nagar,Kailash Parbat,"3rd Floor, World Trade Park Mall, Malviya Nagar, Jaipur",Food Court,300,"North Indian, South Indian, Street Food",3.7,75,26.8533442,75.8052088
Malviya Nagar,Billu's Cafe,"9, Satkar Shopping Center, Opposite Season House, Sector 2, Malviya Nagar, Jaipur",Quick Bites,300,"South Indian, Chinese, Fast Food",3.6,109,26.8515904,75.8183392
Malviya Nagar,Mother's Kitchen,"6/297, Malviya Nagar, Jaipur",,300,"Fast Food, North Indian",3.5,78,26.8422,75.80946399999998
Malviya Nagar,Shyam Pavitra Bhojnalya,"2/682, Sabji Mandi, Malviya Nagar, Jaipur",Bhojanalya,400,North Indian,3.0,90,26.850267100000003,75.8194895
Malviya Nagar,Clever Fox Cafe,"Red Fox Hotel, Jawaharlal Nehru Marg, Malviya Nagar, Jaipur",Casual Dining,700,"North Indian, Mughlai, Continental",3.6,61,26.865060800000002,75.80674230000002
Malviya Nagar,Shankarwala's,"S 15 & 16, Opposite Sector 1, Balaji Mod, Jagatpura Road, Malviya Nagar, Jaipur","Sweet Shop, Quick Bites",250,"Mithai, Street Food",3.6,122,26.851354100000002,75.825163
Malviya Nagar,La-oLa Fort,"52, Park Avenue Road, Vijay Nagar, Malviya Nagar, Jaipur",Casual Dining,700,"Italian, Fast Food, North Indian, Pizza",3.5,75,26.850226399999997,75.80714559999998
Malviya Nagar,Bablu Snacks,"Sector 3, Sabzi Mandi, Near Gurudwara, Sanganer, Malviya Nagar, Jaipur",Quick Bites,200,"Chinese, Fast Food",3.2,117,26.848726899999996,75.81804249999998
Malviya Nagar,MZ Restaurant,"Shop 10, Vishnupuri Colony, Near Jagatpura Bypass, Malviya Nagar, Jaipur",Quick Bites,500,North Indian,3.9,108,26.8420314,75.8144233
Malviya Nagar,Rajasthani Tadka,"Gold Souk Mall, Jagatpura Road, Malviya Nagar, Jaipur",Kiosk,300,"North Indian, Chinese",3.7,84,26.840843,75.80814009999999
Malviya Nagar,Dadu Dayal Mishthan Bhandar,"50, Satkar Shopping Centre, Malviya Nagar, Jaipur",Sweet Shop,200,Mithai,3.8,118,26.850940500000004,75.81831940000001
Malviya Nagar,Baba Ganoush,"E-96, Lal Bahadur Nagar, Malviya Nagar, Jaipur",Casual Dining,1000,"Fast Food, Beverages",3.5,38,26.8501545,75.80245599999998
Malviya Nagar,Taxi Chick-Inn,"Shop 36, Palika Bazar, Sector 9, Malviya Nagar, Jaipur",Casual Dining,650,North Indian,3.4,83,26.849394699999998,75.80994249999998
Malviya Nagar,Foxbelly Coffee Roasters,"D-364, D-Block, Malviya Nagar, Jaipur",Café,750,"Cafe, Italian",3.4,58,26.8513619,75.8105242
Malviya Nagar,Karan Tandoori Dhaba,"Near Amit Bhardwaj Petrol Pump, Girdhar Marg, Sector 12, Malviya Nagar, Jaipur",Quick Bites,300,North Indian,3.5,89,26.8469964,75.80849920000001
Malviya Nagar,Tandoor's Grill,"9/39, Palika Bazaar, Malviya Nagar, Jaipur",Quick Bites,500,North Indian,3.4,71,26.8495913,75.80996809999998
Malviya Nagar,Shree Nath Pavbhaji Centre,"Gaurav Tower Road, JLN Marg, Malviya Nagar, Jaipur",Kiosk,200,Street Food,3.6,86,26.8547561,75.8083808
Malviya Nagar,Shri Mahal Dhaba,"Kundanpura, Indra Gandhi Nagar, Jagatpura, Malviya Nagar, Jaipur",Dhaba,400,North Indian,4.0,86,26.8359543,75.8661439
Malviya Nagar,Friends Cafe,"78, Panchsheel Enclave, JLN Marg, Malviya Nagar, Jaipur",Quick Bites,800,"North Indian, Chinese, Italian, Mexican, Fast Food",3.6,59,26.8446718,75.800772
Malviya Nagar,Coffee Bar,"6, Park Avenue Road, Siddharth Nagar, Sector 9, Malviya Nagar, Jaipur",Café,250,"Cafe, Fast Food, Beverages",3.7,67,26.8496984,75.80953570000001
Malviya Nagar,My French Bistro,"Plot 10, Shaheed Amit Bhardwaj Marg, Jai Shree Nagar, Malviya Nagar, Jaipur",Café,550,"Cafe, Fast Food, Desserts",2.6,41,26.844154200000002,75.80342739999998
Malviya Nagar,Chicken Chatkara Corner,"Shop 170, Sector 9, Palika Bazar, Malviya Nagar, Jaipur",Quick Bites,400,North Indian,2.8,80,26.8498597,75.8093444
Malviya Nagar,Party Lovers Restaurant,"14/9, 1st Floor, Girdhar Marg, Malviya Nagar, Jaipur",Casual Dining,450,"Chinese, North Indian, Fast Food",3.3,49,26.847062899999997,75.80783799999998
Malviya Nagar,Jaipur Heritage Food Court,"HL 14-17, SL Marg, Off JLN Marg, Near Malviya Nagar, Jaipur",Casual Dining,700,"Chinese, North Indian, South Indian",3.7,62,26.849069699999998,75.8016219
Malviya Nagar,Sunrise Bakers & Confectioners,"Ground Floor, Crystal Court Mall, Malviya Nagar, Jaipur",Bakery,200,"Bakery, Fast Food",3.4,46,26.856280199999997,75.80667530000001
Malviya Nagar,Royal Huts,"29, Moji Colony, Malviya Nagar, Jaipur",Casual Dining,600,"North Indian, Chinese",3.5,67,26.859744300000003,75.8073063
Malviya Nagar,Kuch Khalo,"B-3, Vivek Vihar, Opposite Dainik Bhaskar, J.L.N. Marg, Malviya Nagar, Jaipur",Quick Bites,350,"North Indian, Fast Food, Chinese",3.3,60,26.867318199999996,75.8030656
Malviya Nagar,Sahni Pure Veg,"12/14, Girdhar Marg, Sector 12, Malviya Nagar, Jaipur",,500,North Indian,3.9,68,26.8449564,75.8130829
Malviya Nagar,Rajasthani Jayka,"8/3, Shaheed Amit Bhardwaj Marg, Sector 8, Malviya Nagar, Jaipur",,450,"North Indian, Fast Food, Chinese",3.5,51,26.844214100000002,75.8050052
Malviya Nagar,Ice N Spice,"Gaurav Tower, Malviya Nagar, Jaipur",Kiosk,250,"Fast Food, Beverages",3.6,62,26.8507403,75.8117891
Malviya Nagar,Boisson- The Blend Company,"Outlet 3, Food Court Level, World Trade Park, Malviya Nagar, Jaipur",Beverage Shop,450,"Beverages, Fast Food",3.6,37,26.8529075,75.80509110000001
Malviya Nagar,Anupam Chaat Corner,"Sarkar Shopping Centre, Malviya Nagar, Jaipur",,300,"North Indian, Chinese, Fast Food",3.9,57,26.851474699999997,75.81890849999998
Malviya Nagar,Lite Box Vegetarian Meals,"E 75, Ground Floor, Siddharth Nagar, Malviya Nagar, Jaipur",,350,North Indian,4.1,51,26.8464735,75.80847419999998
Malviya Nagar,Durbar - Hotel Clarks Amer,"Hotel Clarks Amer, Jawaharlal Nehru Marg, Near Malviya Nagar, Jaipur",Fine Dining,2000,"North Indian, Continental",3.5,41,26.8467049,75.8005573
Malviya Nagar,Petite Patisserie,"Near World Trade Park, JLN Marg, Malviya Nagar, Jaipur",Bakery,300,"Bakery, Desserts",3.6,46,26.901412800000003,75.8360945
Malviya Nagar,Vadapav Mistri,"Ground Floor of Commercial Complex, GT Central, Malviya Nagar, Jaipur",,200,"Street Food, Fast Food",3.7,45,26.8544555,75.76646560000002
Malviya Nagar,Desi Thali Wala,"8\3, Malviya Nagar, Jaipur",,450,"North Indian, Fast Food, Chinese",3.8,49,26.9229506,75.8015147
Malviya Nagar,SORA - Hotel Clarks Amer,"Hotel Clarks Amer, Jawaharlal Nehru Marg, Near Malviya Nagar, Jaipur",Fine Dining,2000,"Asian, Japanese",3.4,49,26.8463761,75.8004811
Malviya Nagar,Malviya Street,"Plot B 17, Ground Floor, South West Park, JLN Marg, Malviya Nagar, Jaipur",Quick Bites,400,"Chinese, Momos, Beverages",3.4,41,26.8518023,75.80504140000001
Malviya Nagar,T2 Dhaba Takeaway,"13/1068, Malviya Nagar, Jaipur",,400,"North Indian, Fast Food, Beverages",3.6,47,26.8461002,75.8131143
Malviya Nagar,The Over Halt In,"3/596 B, Shivanand Marg, Opposite Railway Underpass, Malviya Nagar, Jaipur",Café,400,Cafe,3.3,40,26.848729300000002,75.814223
Malviya Nagar,Chhabra's Golden Moments,"Calgary Road, Malviya Nagar, Jaipur",Casual Dining,750,"North Indian, Chinese, Fast Food",3.3,38,26.8434598,75.8023115
Malviya Nagar,Diet Wala,"4/410, Malviya Nagar, Jaipur, Rajasthan.",Quick Bites,200,Healthy Food,3.6,57,26.849419899999997,75.8142895
Malviya Nagar,Strawberry,"B-2, GT Central, Malviya Nagar, Jaipur",Bakery,150,Bakery,2.8,60,26.855013500000002,75.8135095
Malviya Nagar,Rama Juice Centre,"Shop 51, 52, Sector 1, Malviya Nagar, Jaipur",Beverage Shop,100,Beverages,3.8,53,26.850207,75.82107970000001
Malviya Nagar,Dosa City,"E 20, Girdhar Marg, Above Vijaya Bank, Malviya Nagar, Jaipur",,400,"South Indian, North Indian, Chinese, Fast Food, Street Food, Beverages",3.4,37,26.8469937,75.80899099999998
Malviya Nagar,Gohil Dosa Corner,"Ground Floor, Gaurav Towers, Malviya Nagar, Jaipur",Quick Bites,300,South Indian,3.5,46,26.855403999999997,75.8068724
Malviya Nagar,Chhabra's Khan Diya Mauja,"Calgary Road, Malviya Nagar, Jaipur",Casual Dining,700,"Chinese, North Indian, Fast Food",3.5,54,26.855725399999997,75.8198814
Malviya Nagar,Good Bakers,"8/220, Behind UDB Corporate Tower, Amit Bhardwaj Marg, Malviya Nagar, Jaipur",Bakery,200,"Bakery, Fast Food, Beverages",3.4,39,26.847367600000002,75.80552800000001
Malviya Nagar,HOB - House Of Biryani,"Shop 9/143, Paalika Baazar, Siddharth Nagar, Sector 9, Malviya Nagar, Jaipur",,400,"Biryani, Chinese, Sandwich, Rolls, Coffee",3.4,47,26.848533899999996,75.80618170000001
Malviya Nagar,Shawarma Brothers,"Counter 38, Gaurav Tower, Indira Palace, Malviya Nagar, Jaipur",,250,"Lebanese, Chinese",3.6,51,26.8507544,75.8117781
Malviya Nagar,DaYra,"Gold Souk Building, Malviya Nagar, Jaipur",Quick Bites,300,North Indian,3.6,53,26.8404492,75.80834200000001
Malviya Nagar,Sultan,"Upkar Shopping Center, Pradhan Marg, Malviya Nagar, Jaipur",Casual Dining,600,"North Indian, Mughlai, South Indian",3.4,49,26.852346100000002,75.811691
Malviya Nagar,Mahaveer Rabdi Bhandar,"Plot 206, 207 Rajpoot Colony, Calgiri Road, Malviya Nagar, Jaipur",Sweet Shop,200,Mithai,3.4,56,26.856638699999998,75.8178752
Malviya Nagar,Pink City Food Corner,"A 8, Gandhi Properties, Near NWR Railway Office, Mother Tersa Nagar, Malviya Nagar, Jaipur",Quick Bites,500,"Fast Food, Beverages",3.8,35,26.840913800000003,75.811685
Malviya Nagar,MDM,"G-5, Balaji Tower 7, Jagatpura, Malviya Nagar, Jaipur",Quick Bites,200,"North Indian, Fast Food",3.6,35,26.8035717,75.8558103
Malviya Nagar,CakeWala,"Near Government Girls Senior Secondary School, Sector 1, Malviya Nagar, Jaipur",Bakery,300,Bakery,3.6,32,26.8504481,75.82031059999998
Malviya Nagar,Kroffee,"12/1013, Sector 14, Malviya Nagar, Jaipur",Beverage Shop,150,Beverages,3.6,38,26.8558972,75.80635269999998
Malviya Nagar,Well Frosted,"Shop 2C, B-41, Kardhani Shopping Centre, Hari Marg, Malviya Nagar, Jaipur",,500,"Chinese, Fast Food",3.5,16,26.854920899999996,75.813174
Malviya Nagar,Tadka King,"K 10 B, Krishnapuri, Malviya Nagar, Jaipur",Quick Bites,600,North Indian,3.3,35,26.852538899999995,75.82347469999998
Malviya Nagar,Daabri Cafe House,"SB-1, Jawahar Lal Nehru Marg, Jawahar Circle, Near EP, Malviya Nagar, Jaipur",Quick Bites,300,"Fast Food, Beverages",3.7,42,26.838390399999998,75.7986296
Malviya Nagar,Rajasthani Chatkara Resturant,"Plot 11/01, G-5, Ground Floor, Vaibhav Enclave, Malviya Nagar, Jaipur",Quick Bites,200,"North Indian, Chinese, Rajasthani, Fast Food",3.2,36,26.847161,75.817435
Malviya Nagar,Chocs N Chillies,"4/76, Maharaja Agrasen Marg, Opposite Agrawal Samaj, Malviya Nagar, Jaipur",Quick Bites,350,North Indian,3.7,46,26.851106400000003,75.81706880000002
Malviya Nagar,California Pizza,"Near Triveni Puliya, Triveni Nagar Mahesh Nagar",,400,"Fast Food, Pizza",3.6,47,26.863371100000002,75.7776439
Malviya Nagar,Fruit Serum,"Kiosk 7, Food Street, MZ Floor, World Trade Park, Malviya Nagar, Jaipur",Beverage Shop,300,Beverages,3.7,28,26.8529033,75.8050425
Malviya Nagar,Sharma Pure Veg Dhaaba,"Plot 69 74 & 76, SK Tower, Near NWR Head Quarter, Mother Teresa Nagar, Village Sawai Getore, Malviya Nagar, Jaipur",,400,"North Indian, Chinese, Beverages",3.3,43,26.872545000000002,75.758432
Malviya Nagar,Turban Choice,"1/733, Sector 1, Malviya Nagar, Jaipur",,350,"North Indian, Street Food",3.4,24,26.851565,75.822807
Malviya Nagar,Tea Coffee Snacks,"Shop 3, Ground Floor, Plot B-20, Lal bahadur Nagar, Malviya Nagar, Jaipur","Beverage Shop, Quick Bites",300,"Fast Food, Tea, Coffee",3.6,36,26.8480896,75.8018227
Malviya Nagar,Sattvic Bhojan,"19, Income Tax Colony 1, Malviya Nagar, Jaipur",,400,"North Indian, Fast Food",3.4,28,26.840383399999997,75.830557
Malviya Nagar,Maakhan Pure Veg Family Restaurant,"157, Rohini Nagar, Mahal Road, Jagatpura, Malviya Nagar, Jaipur",Quick Bites,400,"North Indian, Chinese, Fast Food, South Indian",3.6,42,26.910908399999997,75.79518900000001
Malviya Nagar,Cloud Cake Company,"Shop 8, Satkar Shopping Centre, Malviya Nagar, Jaipur",Bakery,800,Bakery,2.6,17,26.8509045,75.81835199999998
Malviya Nagar,Chatkara Dhaba,"58 C, Brijpuri, 7 Number Bus Stand, Jagatpura, Malviya Nagar, Jaipur",Quick Bites,400,North Indian,2.5,43,26.825173,75.84635
Malviya Nagar,Swad Anusar,"Shop 14, Near TVS Showroom, Jagatpura Road, Malviya Nagar, Jaipur",Quick Bites,400,"North Indian, Mughlai, Fast Food, Beverages",3.5,37,26.8472695,75.8281286
Malviya Nagar,Moonlight Lounge,"D-359, Vachi Inn, Near Gaurav Tower Marg, Malviya Nagar, Jaipur",Café,600,"Cafe, Italian, North Indian",3.7,38,26.851792699999997,75.8104354
Malviya Nagar,Bayleaf,"B 18, Girdhar Marg, Malviya Nagar, Jaipur",Casual Dining,750,"North Indian, Chinese, South Indian, Fast Food",3.5,34,26.846657399999998,75.80951979999998
Malviya Nagar,Desi Non Veg,"B-428, Pradhan Marg, Malviya Nagar, Jaipur",,300,"Rajasthani, North Indian",3.6,41,26.851984,75.81168509999999
Malviya Nagar,Sethi's Dhaba,"Shop 5, Plot 14, Vyas Colony Jagatpura Road, Malviya Nagar, Jaipur",,500,"North Indian, Chinese, Fast Food, Street Food",3.4,29,26.8408344,75.8085898
Malviya Nagar,Fudo,"G-5, C-2 Plaza, Near Apex Circle, Malviya Nagar, Jaipur",Quick Bites,450,"Fast Food, Beverages",3.1,43,26.858280100000005,75.82406619999998
Malviya Nagar,Palapa,"Shop 2b, B-41, Kardhani Shopping Centre, Hari Marg, Malviya Nagar, Jaipur",,600,"North Indian, Chinese, Fast Food",3.7,16,26.854920899999996,75.813174
Malviya Nagar,Shake Point,"Shop 2, Plot 13/2, Sector 10, Opposite Palika Bazar, Malviya Nagar, Jaipur",Beverage Shop,150,Beverages,2.2,46,26.8487368,75.80977150000002
